time,Pos_x,Pos_y,GT_x,GT_y,GT_alpha,GT_Kr,GT_v,EKF_x,EKF_y,EKF_alpha,EKF_Kr,EKF_v
30.9,-7.849404308540624,-8.209144793102444,-8.035314901490903,-8.291294660256684,0.6199999999999997,0.0,2.0,-7.8484834763878,-8.305918575030342,0.20892774538342768,-0.3824078821126978,1.703710048327175
31.0,-8.092475548763378,-8.241064351757702,-8.151521933598364,-8.128518968924176,0.6199999999999997,0.0,2.0,-7.961401690551019,-8.184477280462888,0.265835935626027,-0.3363367917256329,1.6313233659249275
31.1,-8.323669568508702,-8.163194700255467,-8.267728965705825,-7.965743277591669,0.6199999999999997,0.0,2.0,-8.120804519860673,-8.087456962313404,0.39183983202580647,-0.2650211859550758,1.5488155809912236
31.200000000000003,-8.33615500226842,-7.88220295637967,-8.383935997813285,-7.802967586259163,0.6199999999999997,0.0,2.0,-8.234039871458597,-7.922040321062065,0.4066426659154843,-0.2357074811324574,1.6331791399557645
31.3,-8.410825447996489,-7.590365009453462,-8.500143029920746,-7.640191894926656,0.6199999999999997,0.0,2.0,-8.336658667224965,-7.701673559784764,0.37308536739890813,-0.22321589905975672,1.8174863647802264
31.4,-8.526048645171961,-7.307396253843901,-8.616350062028207,-7.477416203594149,0.6199999999999997,0.0,2.0,-8.44520005743229,-7.445012734880676,0.33199822626477404,-0.21194691684588957,2.0431650063845272
31.5,-8.89760377146947,-7.268002776175991,-8.732557094135668,-7.314640512261643,0.6199999999999997,0.0,2.0,-8.659718777131621,-7.265665873172478,0.4819319834946316,-0.12388822964267411,2.1249290526347853
31.6,-8.794177403767325,-7.09024630547125,-8.848764126243129,-7.151864820929136,0.6199999999999997,0.0,2.0,-8.77271410437976,-7.083345154539594,0.47681830309228285,-0.11463593436305786,2.1249049929421484
31.700000000000003,-9.113658484036366,-7.024722708595069,-8.96497115835059,-6.989089129596629,0.6199999999999997,0.0,2.0,-8.971126372323582,-6.952323823857494,0.6074534872147965,-0.04739629848573587,2.0984108690956655
31.8,-8.988416700164038,-6.741370667637168,-9.08117819045805,-6.826313438264123,0.6199999999999997,0.0,2.0,-9.048830692442968,-6.762372348361894,0.5377344001696099,-0.07401758884602419,2.088190331584868
31.9,-9.053908415158933,-6.609603528848688,-9.197385222565511,-6.663537746931616,0.6199999999999997,0.0,2.0,-9.11513610299081,-6.591674457995025,0.48228222743059795,-0.09303358336270123,2.0242623876221066
32.0,-9.36170033375878,-6.499852231895329,-9.313592254672972,-6.500762055599109,0.6199999999999997,0.0,2.0,-9.271786462110938,-6.449627880491887,0.5596741423268644,-0.05018979755754984,2.017295749285966
32.1,-9.419326433537885,-6.279475718467028,-9.429799286780431,-6.337986364266603,0.6199999999999997,0.0,2.0,-9.395077739067702,-6.279592138690803,0.5684086560452425,-0.04151513654413811,2.0341620757170857
32.2,-9.46044558929109,-6.060044352005538,-9.546006318887894,-6.175210672934096,0.6199999999999997,0.0,2.0,-9.486245684464098,-6.088460606427481,0.5255741242874239,-0.056582288269092146,2.0518559042375046
32.300000000000004,-9.629054398465833,-5.820120303992995,-9.662213350995357,-6.012434981601589,0.6199999999999997,0.0,2.0,-9.603912262923041,-5.875549615614626,0.5057065276570343,-0.05917688519273833,2.1405419949202673
32.4,-9.956902627393733,-5.810555926035783,-9.778420383102816,-5.8496592902690825,0.6199999999999997,0.0,2.0,-9.81077015254485,-5.740960189402401,0.6449467683905407,0.007697200600869071,2.1531391278410155
32.5,-9.71075312879407,-5.878106774919085,-9.894627415210277,-5.686883598936576,0.6199999999999997,0.0,2.0,-9.852307484124122,-5.687923889903928,0.6354757947004653,0.0005496974056339761,1.8086006311333072
32.6,-9.990681938452497,-5.290231450421901,-10.010834447317738,-5.524107907604069,0.6199999999999997,0.0,2.0,-9.969737136800196,-5.4438689513799075,0.5740896903241907,-0.025474957359474092,2.0124794533517933
